,比较像《It’s a wonderful life》的简化版，设定铺得很满，情感内核一泡污，最后的bonus life毫无意义。当某Jerry说出“火花不等于人生目的”的时候，“soul”的概念就变成灌输性质了，诺兰看了想流泪 with yy
,"走得太远，已经太久没有因为饥肠辘辘时的一口pizza而满足，秋天枝头飘下的一片落叶而感动。看似日复一日的生活其实充满了触动人心的惊喜和柔软，只是不知道从什么时候开始，我们将越来越多的精力注意力放在了复杂的人情世故和浮躁的生活节奏上，却忽略了最细枝末节的感动。The WORLD is our spark, and we are already in the ocean. 最简单的道理，只有最小的时候才懂。"
,Super freaking middle class though 😅
,皮克斯的想象力一绝，真的是极度治愈的一部电影，缓解了最近的执念和焦虑。“Spark”可以是秋日里落下的叶子、是冬日照进地板的阳光、是在城市里散步吹风、是可以去做自己喜欢的事。谁说人生只有追寻意义和达成目标才有价值呢？来地球一次，最重要是好好感受过程，感受爱、感受生活、感受快乐。
,先不说把灵魂窄化成“知道自己人生的意义”有多低龄，就说灵魂这种又虚又大的概念，是靠何等的鬼扯才能搭建出一套完整又基本合乎逻辑的小宇宙。。。这和《头脑特工队》不一样，性格形成论这种东西，很容易理解并产生共情，可是说到灵魂，说白了，纯靠编了。
,城市的洞口通向另外的世界，在《Soul》中，我们可以发现一种比《头脑特工队》更为超现实的元素，尽管是奇观中心的，局限于视觉。整部影片是黑人爵士文化与60年代学院派反文化的产物，22熟练地重复着（一种想象上的，或者说过时的）奥威尔，荣格等名词，ESP心理学与东方哲学的“中阴”概念取代了福音影片之中的天堂，成为一个现代而极简的“心理研讨会”（这令人想起拉康），却又熟练地将这些结构装配到一个弗兰克·卡普拉式的“生活真美好”的狄更斯童话之中，而影片的“反励志”实际上则是对于规训的认可，在强烈动机导向的叙事结构之中反而相当反讽，以一种“学院官僚机构般至高权力的认可”呼唤着22和Joe放下自身的智识和ambition向生活朝向不可能之一“跃”（物理），将哲学问题悬置掉，置换为对日常空间的享乐式发现。
,一看就是冲击奥斯卡最佳动画/最佳原创音乐的架势，非常适合琴童家长看，走路晒太阳看星星也可以是灵魂的意义所在
,留待2020最末上映简直再合适不过了，生死边界的《寻梦环游》加上活在当下的普世劝诫，不仅起到疗愈效果，更告诫观众，即便2020年又是未来10年最好一年，也别悲观或执着，过一天算一天，感受温度触摸落叶打开耳目吧。这个劝诫，也像观影过程一样，全场观众不吭一声，在黑暗里，耐心等待着漫长的结尾字幕后出现一个交待”22“在人间的菜单，结果灵界那个算盘判官跳出来，”快回家吧，电影结束了“。是的，别执念，很多时候，可能什么都等不来。
,后劲太大了，看的时候还好，走路回去一路爆哭。
,总有一天你会老得咽不下鸡汤。
,我觉得这部电影在2020年底出现简直就像一颗充满力量的恒星，它闪耀着一种也许微弱的光，但却时刻告诉我们要充满希望的珍惜当下。人生的完满不在乎它高光时刻有多耀眼，而在于它每一分每一秒所散发的微弱的光；那些我们和家人的每一次欢笑，在街边吃到的美食每一次惊喜，哪怕在树下每一次被落叶敲中的平凡无奇...这些所有微光汇聚而成的人生，才是真正的人生，一个充满灵魂的人生。
,离导演前作《头脑特工队》差很远，创作者有一颗想要探讨生命哲学的心，却受限于影片的子供向属性无法发挥，本应被有力输出的普世价值观，同样沦为了服务于叙事逻辑的工具，横向对比“神女84”，那才叫“真诚”的表达，至于视觉效果的呈现，几乎不见想象力，只是皮克斯正常水准；所以...这次我可能真的要跟大家唱反调了
,好看，像我这样的废物，就是想平平淡淡的过普通的人生，看完电影自己给了自己一些安慰。
,看22最后的去向，似乎是降落到了…非洲？？想象一下满怀对披萨、理发店、棒棒糖和落叶的憧憬来到地球，最后出生在部落舞、病毒、野兽、叛军和政变频繁的国度，22投胎成功之后不知道会不会意识到灵魂学院其实是多么灯塔国的一家之言。
,用这么花里胡哨的方式讲了个这么陈腔滥调的道理……问题是第一次注意到阳光穿过树梢树叶掉落当然会感动，如果天天只能面对这些看了成千上万次生活一直重复，还能心动如初继续支撑自己吗？
,在一切变好之前，我们总要经历一些不开心的日子，这段日子也许很长，也许只是一觉醒来。有时候，选择快乐，更需要勇气。
,"引用自b站评论区：
当你有了想活下去的感觉的时候，你就有了你的火花。
22被那么那么多伟人教育，但它没有找到活下去的意义。天赋使命都是扯淡，这个就是许多信息时代的人们，背了那么多伟大的人做榜样，也过不好一生。
最终我们爱下去的，只是平凡的生活，活下去本身便是活下去的意义。
火花确实是一个点，但也是一个起点，一种启发，一种让人觉也是得人生很有意思一个片刻和瞬间，人生值得为此一活的美好瞬间。这个片刻或瞬间不需要在他人眼中充满意义，只需要自己觉得那一刻心潮彭拜，充满了生活的动力，那就是人生的意义。"
,有合理理由怀疑这美国政府和迪士尼联合出品的美国人民洗脑片，就算你的人生很失败，起码你还能活着就已经很好了。（很一般，最后半小时的强行升华也打动不了我
,"前幾天看完這部電影時,說實話我並沒有太大感受,這幾天一直在思考這部電影帶給了我什麼?一個人在追求夢想的路上,會不會忽略了生活帶給你的浪漫?當你達到自己的理想目標時,真的會覺得就只是這樣了嗎?這種喜悅來去都很快~這並沒有什麼特別的地方.而這些年來自己的人生都用在追求理想的道路上,最美好的事全都忽略掉了, 這就是城市病吧,不進步就會焦慮,沒人享受生活,都在忙著追求物質生活.為了理想,沒有思想,過濾掉了那些美好的事,到最後才發現,這也許不是你想要的,一個人生來,並不知道自己真的想要的是什麼,所有你想要的東西,都是外界引導你去追求的.在這個信息炸裂的時代,減少自己的慾望,努力做到工作生活雙贏,儘量多的和你愛的人去享受生活,你會變得快樂很多.————來自本文盲的見解."
,哲学上来看是非常硬核的片子，只是用普通人最容易接受、最容易记住的方式去讲述，“人生之意义”选择了这种大众方式去讲难免流露些说教之意，但这肯定不可能是创作者所在的层次，毕竟“人生的意义”在语言学层面上甚至是个病句呀。好莱坞编剧的基础人文底子是让人敬佩的。
,开头五分钟很常规，然后…然后…再然后…再然后…不断把人置于惊喜当中，在两种截然不同的美术风格之间不停跃动，创造出一种音乐性，也显示出皮克斯不竭的创造力和想象力。一个是需要目标的灵魂，一个是需要肉体的目标，二者相互扶助成全，某些瞬间还是蛮让人动容。黑人和女性地位凸显，但又没有太被强调出来，各方面平衡性做得很好。令人遗憾的是中段有点太碎，结尾又太圆满，既然成人路线都走成这样儿了，那就不如再干脆利落一点吧？（这个团队为啥对中阴那么感兴趣）
,你活着，没有任何目的，尽情享受世界，就是你全部使命。
,儿子看不太懂，我觉得略鸡汤。人到中年，自然能体会几分人生的意义。活在当下远没有台词那么轻松。
,人家怎么能把一个内核如此简单的故事用这样一种意想不到的方式讲述出来呢？全篇没有硬灌鸡汤、硬上价值观，但我想大部分人可能都记住了那个飞翔而下的翅果、亦或者是那个身在水中却畅想深海的小鱼。同时回想一下自己普通而平凡的生活，没有火花，但不乏确幸。
,3.5 线条动画真美好啊… 可惜最后立意一下子低了。已经变得太圆满和“正确”的pixar可能忘记了并非主角的平凡人需要珍惜的，往往是人生根本不会有再一次机会这一事实（更何况给最后一次机会的方式还如此糟糕
,"这个导演值得期待！
第一支预告，创意，画面，配乐都很棒！预感明年横扫各项最佳动画长片奖项！"
,电影是好看的，只不过里面拼尽全力讲的道理，对于中年人来说，本来就是生活的全部。
,"没有大激情，小确幸也不错。关键是投胎比不投胎要好，人生意义就是to do…
但是太俗套了一点，交换身体，发现世界动人之类的。关键是，爵士乐只是个元素，而不是更深入的情节点，也不是soul。"
,我们大了，渐渐自视其human doing、going，忘了我们一直是human being，致知在格物，物格而后知至，我们存在的每一个瞬间都有意义。只有我们人类最易感到孤独，可也只有我们人类洞察我们自身与宇宙的关系，地球有重力跟引力我们的心脏才能跳动，我们的身体在响应地球，响应宇宙，我们每一个人都跟宇宙有千丝万缕的联系，我们可以爱一缕阳光，一颗树，我们与之都有联系。从电影院出来的路上，我决定以后要带我妈去踩下大海，去看看雪山，去吃一下各种美食，她或许不能理解我的人生，可又有什么关系呢。
,2020的我比任何一年都更渴求被爱，掏空自我去兑换一个执念，最后变成那个荒漠里迷失的灵魂，变成在海里寻找大海的鱼。若不是这部电影，我差一点让自己感知生活的那根敏感神经彻底失灵了，还好有这部电影，让即将到来的2021年不再是漆黑一片，而是有了值得期待的花火。感谢皮克斯。
,虚像，非幻象，更非幻觉。
,"一条小鱼游到老鱼身边
问它：“我要找到他们称之为海洋的东西”
老鱼说：“海洋？可是你现在就在海洋里啊”
小鱼说：“这儿？这是水。我想要的是海洋”
2021.02.05"
,看故事前，就先被纽约城市逼真的动画质感震撼到，强烈的现实感仿佛在看真人电影，尤其是理发厅与地铁内的空间氛围最出色。即使主题依旧是皮克斯所擅长的“拟人化”与“生死感悟”命题设定，且有逻辑漏洞并不完美，他们仍然把这个故事打磨得老少咸宜、游刃有余，且深情而催泪。他们总能把这糟乱世界中散落的点滴美好呈现在观众面前，这次还有好听的爵士乐伴奏助兴，哪怕强行治愈正能量鸡汤也不突兀。走出影院，想到国产动画还只能在“封神宇宙”“神话传说”和“抗美援朝”中“崛起”，实在绝望。四星半
,道理我都懂，可是这一年，我彻底失去了享受生活中的披萨、棒棒糖、阳光、音乐……的能力，姬友在旁边边看边哭，而我在最爱之一的影院里感受到的是难以挣脱的疲乏。
江西,当我在为电影片段哭泣时，这也是我的spark啊。
,近几年看过的迪士尼最佳，之前从未有过一部动漫作品教你“放下梦想，热爱生活”，梦想不是一切，每一个灵魂迷失的人也许都执迷于所谓目标而忘记了眼前的生活。也许正因为当下流行的各种正能量激励追梦少男少女的故事看多了，当银幕上突然出现这样一部冷静克制反套路的作品时，不由得拍案叫绝。2020奥斯卡动画长片是稳拿了，不过话说回来，执迷不悟的人实在太多了，似乎只有当一个人从死亡世界回来才能有所顿悟的话，是不是有些太迟了呢？活在当下，享受生活中的每一秒吧。共勉。
,毫无意义的心灵鸡汤，看完更焦虑了
,活下去真的很需要自我哄骗和自我催眠，看电影往往就是最奏效的方式。
,皮克斯这部电影显得有点阳春白雪，一般观众不是很好接受，对于人生终极意义的追求和理解，总不是那么容易，但这部电影确实是为每一个平凡人而作。看到片子男主实现人生梦想后怅然若失，看到22因为一根棒棒糖、一片落叶、一首演唱而开心，不由想到，我的梦想是什么？我没有梦想（电影中的“火花”）是不是就该被唾弃？我做一个坐在路边为别人鼓掌的人是不是就是没出息？认真对待每一份美食、每一处美景、每一个细节、每一个朋友和家人，你收获的，可能比实现刹那的“梦想”更长久的快乐与满足！共勉！平凡的人们！
,执念的本质是执，我们喜欢的就叫执着，我们不喜欢的就叫执迷。
,剧情好评淡 可以说是无聊。。
,"累了就抬头看看天，看看树，看看各自奔忙的行路人。
人生也不是非得要追求什么才叫值得。"
,近几年一直对皮克斯往极度现实化的美学（科技）发展毫无感觉，但在这部中它带回了一些被遗忘的东西：首先是“传送门”（剪辑），一直会需要门，透过门去看到一些东西，通过穿过一扇门，影片朝着最抽象的地方去绕了一圈来试图带回我们的感官；还稍稍带回了的是“仓库”的概念，通过彻底的物化来发现一些差异，可惜这个影像被整体的概念化一股脑地拍扁成了点线面，想想当年《玩具》中无限复制的巴斯光年包装盒是多么老辣。
,Listen to Soul. But listen to the soul. 22发现生活的那一刻，电影缓缓抽离配乐而进入了真空状态，第四维度的大门在银幕上敞开，周围人的呼吸声、啜泣声都被电影里弥散出的幸福的气息所填满。皮克斯深谙普世的、永不过时的表达的奥秘，但它同时又总以极其私密的方式触及我，Joe对着22收集的东西演奏时，我的眼泪先他一秒夺眶而出——so I zoned out with him. 
,纽约秋天飘到掌心里的一片翅果，可以包含整个世界。
,迪士尼对「人生的意义」的解答。所谓人生的意义，就在这途中的每分每秒里。生而为人，真的太好了。
,"火花才不是生活目标，而是你想要生活的每一刻。除了感叹迪士尼和皮克斯的精妙之外，确确实实很有些代入感。可能像我这样平庸的人才能感觉到吧，那种好像达到人生目标时的志得意满，过后又觉得依然无味，自己还是那个不成器的自己。但总是能在生活中体会到幸福感，在平凡的某一刻找到属于自己的意义。"
,"二十二隐喻的是不是抑郁症病人啊，“什么都没意思，活着好无聊，我没有用，所有人都说我不够好，我就是做不到”。二十二拿到通行证的方式告诉我们，就上手速度而言，实操比理论快多了。哪怕你把把科目一题库刷爆，也不如直接握着方向盘去道上溜一圈。"
,看得泪流满面，哪有什么成功的人生，活着的每一秒都是火花。那些你以为稀松平常的日常，处处都散发着光芒，这便是生活的意义啊。
,散场的时候我问保洁有彩蛋吗，保洁大哥说，有彩蛋，有一个城堡。等呀等呀，最后等来了皮克斯的logo，还真是个城堡。
,【A+】传统意义上的完美电影，年度之作。彼特·道格特在此片里重现了《头脑特工队》里将概念具象化的能力，而整体效果也确实更接近《头脑特工队》与《美食总动员》，无时不刻强调地域性的表达（绝对的“纽约电影”）。「杰瑞」是全片最为亮眼的艺术设定，线条构成二维生命，随之闯入三维空间，是维度的对抗；随后我们看到二维生命在地球的漫游，画风的对立更加明显：在美国CG动画愈发接近现实世界的趋势下，这种视觉上的错位让技术发展跳脱出了单一可能性，这本是我已不再期待发生在美国动画上的奇观，却奇迹般的被皮克斯所表达出来，线条的扭曲既是视觉陷阱，又是观感盛宴。主题表达即使是在皮克斯的作品序列中也是最出类拔萃的那一个，不再强调由情节所带来的煽情体验，而是注重每一段日常的琐碎瞬间，对景的眷恋，对物的留恋，和对生的迷恋。
,在丧到不行的2020，看到这样一部走心的动画，皮克斯真的是用心良苦。没有猛灌心灵鸡汤，而是建造一个物质与精神交汇的世界，用美好去化解痛苦，用冒险去感知生活。只为告诉我们：人生的意义，不在于成就和目标，在于活在当下，酸甜苦辣，柴米油盐酱醋茶，这一切才能构造一个完整的灵魂。从根本去治愈心灵，改变观众感受世界的方式，皮克斯真的牛逼！
,看哭了，但Pixar所做的并不像所说的那样无懈可击，或者说赞同一部电影输出的价值观，并不代表赞同它的行动。Soul在根本上是很悲哀的电影，因为它默认观众将注定无法做到真正纯粹的观看（就像一个soul第一次看到世界那样），因此我们只能靠修正自己身为成年人的“世界观”来作为补偿。这才是Soul真正所做的。
,本以为今年的十佳片单会很难选，但是没想到年底一下子涌出来好几部值得备选的电影。不少人在为皮克斯的这部电影的排片票房感到惋惜，其实一直以来皮克斯的动画电影在大陆都是叫好不叫座，票房都比较普通，几乎没出过什么爆款。打个不算太恰当的比方，皮克斯的作品有点儿动画电影里的文艺片的感觉。这部心灵奇旅分着眼点还是比较有格局的，对于一些形而上的话题如何用形而下的方式讨论，创作者提供了一个非常不错的示范，值得学习。只是我看的那个厅的放映质量真的堪忧。
,第一口蛋糕的滋味 第一件玩具带来的安慰 太阳下山 冰淇淋流泪 从头到尾 忘记了谁 从头到尾 有没有荒废
,好看的，但因为看之前预期太高，所以似乎没有预期中那么精彩，但依然十分应景地贴合了近期的人生状态。其实在几年前刚毕业的时候，还在国外，整个人的心态反而要更健康一点，会明白生活作为整体才是最重要的，但是回国几年，整个人也被环境卷的越来越厉害，开始有成就焦虑，觉得要带有使命感地活着，现在也在试图厘清这份焦虑，真正地Carpe Diem，去seize the moment. 过一种更有自己的节奏，更original的生活。
,寓意很好，画风也很舒服，但是8.9这个分值明显是低于我的预期了。
北京,作为抑郁症患者，我曾用两三年时间只思考一个问题：人生有何意义？但百思不得其解。有一晚我梦见自己身患绝症，临终安排后事，那种无以名状的无意义感使我惊醒，顿感活着本身就是意义。活着，然后赋予人生以意义，此即我所理解的人生意义。追求意义的过程是痛苦的，但一朝求得，那才毫无意义，甚至是灾难。至于理想，首先不应是欲望，而是即便无名无利也想要的东西。但过于执着于理想则是另一场浩劫，人被困于自己营造的虚幻中，反做了它的奴隶，成了无灵魂的活死人。如此，要理想有何用？也许人们可以用兴趣代替理想。人只活一次，结局都一样，过程各有千秋，千万别难为自己。去走、去看、去听、去触摸、去尝试、去思考……人生不是艰辛的马拉松，更不是立即达到目的的短跑，而是一场观光之旅，慢慢体验就很好。本片几乎再现了我那晚的梦境，我深以为然
,生命本身就是火花，每天都要尽情的享受生命的奥秘。
,在这个时间看这种温暖的电影当然是很合适，life is experience的大道理讲起来简单，但被目标和日程表推挤的lost soul，就是灯红酒绿之下如同工蚁的大多数人的程式化人生。而生活的力量，是躺在窨井盖上时吹过背脊的风，是坐在椅子上被“奖赏”的棒棒糖，是在地下铁里被音乐感动到震撼的瞬间，是拍打在脚背上的清澈海浪……愿大家都重新感受到生活的力量，感谢今夜Pixar在我心中燃过一场烟火。
,皮克斯又写了一篇“反好莱坞精神传统”甚至“整个美国精神传统”的心理学小论文，论题并不见得精深却总是捡起被成人遗落在精神角落的本质放在手心，一瞬的回响或者久久的回味。
,这又是一部我的观感和评分有差距的电影，也许 平淡生活 这个点并不能撩到我。不过我比较在意的是，22号的前世是经历了怎样的生活，导致她死后灵魂的状态。
,看完这部电影，你不但可能会爱上爵士，更重要的，是可能重新爱上生活。还好我不用先死一次就已经懂得珍惜现在的一切～
,"一个内核十分佛学的故事。
在琐碎生活之中寻找生的快乐，正是解救一切虚无主义的良药。"
,任何追逐梦想的人都会恨有感触，这部作品试图回答终极问题“人为什么而活”。人生需要目的吗？活着需要梦想吗？拥有天赋是否意味着某种诅咒？李宗盛唱着“越过山丘却发现无人等候”，流川枫下雨中自言自语“赢了，赢了又怎么样呢？”……很难老少咸宜的动画，可以预见皮克斯在中国市场会继续遇冷。
,满怀期待去看，触动并不是很深，也许因为我本来就是没什么追求的废柴吧......
,尽管生活看起来很糟糕，但还是要热爱生活.......
,跟《Inside Out》真是异曲同工的巧思和感动，结尾推高潮有点后继乏力，但全片仍然是笑中带泪发人深省。结尾彩蛋 Terry 说电影结束了叫大家回家有点心酸，毕竟许多观众们今年都说在家里看的。
,比 Inside Out 更克制，更冷静。如果将lesson理解为“认真生活”的话，似乎有点鸡汤，但故事的处理方式似乎指向了更多的问题：所谓的spark for life并不是所谓的天才或目标，而是为短暂的生命找到合适的安身之处。22变成游魂的部分特别动人，囚禁灵魂的不是其他的，而是一次次内化之后的negative self-talk，以后要对身边的人更温柔啊。
,太治愈了，正是此时此刻所需要看的电影。不过投胎的时候看到那个灵魂直朝着中国冲下去，不禁为她的来生捏一把冷汗。
,一般，夸大
,80/100，尽管仍是Pixar那单一的倚靠概念的直陈式观念输出，但却消弭了以往人物间明晰的对抗关系。仅凭借对世界维度的延展与物质经验的引申，还是唤起了感官深处的微妙心弦。形而上的存在主义思考被有条不紊的安置于充满音乐性的礼赞的语义，这是生活的奇迹，或奇迹的生活。
,以前看这部片子哭。别人说是因为我善良，我洋洋得意，但是今天偶然明白，我哭是因为我明白22号。我为春夏秋冬而感动，我享受沐雨披阳，但我同时也不想活。对有些人来说，活着已经很努力了
,剧情拖沓 全场在讲大道理 道理谁都会讲 这里是直接硬塞给你灌输大道理
,电影后半段我几乎是情绪失控的，哭得不能自已。忘我空间里那些吞没小人的黑色粉末很像抑郁情绪的具象化，不是每个人都能像22那么幸运有男主去把她拉出泥潭，但电影还是很有启示意义的，能平凡的活着，享受当下的每个看似不起眼的瞬间，就已经很厉害啦
,"“灵魂是压不死的，只有生活才可以”。
院线经理们快醒醒，郭敬明们给你们下了什么迷魂药，为什么这么好的片子没有排片，却全排给了烂片。即使出了资源又怎样，这部电影是属于大银幕的。年度最佳动画长片！"
,所谓的spark并不一定需要天赋，或者热爱，而是感受力吧。无论是沉浸在音乐里，创作里，还只是对一片树叶一些光影的欣赏，都是感知带来的。接纳了自己，也就是接纳了自己所有的情绪，也就能看到平凡生活中闪闪发亮的东西，也就为了这些而承担生活里的琐碎和苦涩，也就终于接纳了自己的平凡。在这个过程中，最终获得的是爱的能力，这是长大成人最必要的条件，最后JOE成就了22也成就了自己，人和人得以建立真正的关系，不再迷失在自己执念的心流之海里，带着好奇和兴趣去了解周围的人，和世界，去建立真正的关系.
,男主坐在钢琴前，开始出现人生的片段的时候，就连音乐都没有后面的煽情，可是不由得泪流满面，仿佛带来了《飞屋环游记》开场的人生感动。价值观超高级，所谓的火花并不是让你用“成功”等词语来定义，每一刻活着都是意义。虽然结尾给了动画应该有的美好结局，但也坦然面对了“生死”话题，在这糟糕的一年，有这一部电影就够了。
,"　原来人生的意义，就是让我们去感受它的每一分钟，感受夏夜的风，感受冬日的雪，感受地铁上的拥挤，感受潮汐和落日。有时候机缘巧合带着你打了个转，像是走上了一条和初心截然不同的路，但其实在起点和终点之间，本就有成千上万种抵达的方式，而人生的意义早已藏在这趟旅途中。

　　每一条鱼都活在水里。

　　浩瀚无边的海洋，或许并不在远方。"
,技巧埋得深，意思出得浅，意味走得远。那三分钟的升华段，归拢一生为一粟，太惊人了。
加拿大,每年都可以看一次的电影，提醒自己生命的意义。不是一定要有什么成就，要成为什么人，而是生命本身就是一场美丽的旅行，存在的一切就是最大的意义。我们要做的，就是享受生命，享受活着，从美味的食物，到亲人的关怀，到一片飘落的叶子。每一个瞬间，都是值得庆幸也值得感到幸福的。 “What was 22’s purpose?” “Purpose? No one ever said anything a purpose.” ... “You found your spark.” 活着从来就不需要目标，珍惜每一分每一秒地活着，就是生命的火花，是存在的意义。我心中终于有一部电影，诠释了“我们为什么存在”这个问题，而且给出了最好的答案。
,这是关于我们这个时代的，又一位大师笔下的纽约，远比《曼哈顿》《弗朗西斯哈》更瑰丽奇绝
,一个心怀梦想不肯去死的乐手，一个拒绝出生气死无数导师的婴灵，难为编剧团队想出这么棒的人物组合，化和出种种爆棚笑料。把“出神”具象化为灵界一处无法之地也是神来之笔。可惜的是比同样探讨人内心和灵魂的《头脑特工队》和《寻梦环游记》少了些奇观段落，对生死的严肃思考降格成了“以梦想还是感受定义自我？”的身份问题。如果把22号爱上人生的过程以佛教六根六尘一十八境的方式展现出来就好了，可惜推崇热闹动感的美国动画显然不会走那条路。
,你要过得开心点哦，好吗？画面、情感与内心，全部深入我心，泪眼婆娑。
,就……我真的不喜欢这种圣母感公知感爆棚的片子，说教太多，姿态太高。
,具象的现实感官与抽象的灵魂世界，两者在作画风格上的全然对立和最终在情感上的有效统一是皮克斯数十年年来辛勤耕耘得来的水到渠成，其中的说教与结局的圆满这些或许诞生于妥协的产物总归令我心生遗憾，但人总是需要偶尔来碗浓香的鸡汤。
,所以生命最大的意义就是活着，不一定是到达哪里
,我们从小被成功学教育要赢，要竞争，要升职加薪走向人生巅峰，却没有失败学教我们，如何面对输，如何面对人生的不如意。这部电影就是一部失败学，或者说是平凡学，教失意者者如何与失意人生自洽，教普通人如何与普通生活和解。年少时总想着给人生找点儿意义，人到中年，以及这不寻常的2020年，让我懂得，好好活着，与生活发生连接，这本生就是意义。
,每一个打工人都应该看看。我喝奶茶，我吃火锅，我同爱人亲吻，我感受每一阵风拂过脸庞，我看《心灵奇旅》落泪，都是永恒的一瞬间。
,是我眼花了吗？动画片也要搞个有色皮肤，才能上映？
,Being alive means a lot.
,看完这部肯定了：皮克斯的编剧绝壁是要求系统修习心理学的，他们最擅长的就是把已经老掉牙到往往令人们视而不见的常识转述成一个娓娓动听的童话。
,没头没尾，鸡汤神话。画风很难喜欢，故事非常简单，设定也很陈旧。离魂两次，生死的大事被消解成“不行我不能死我人生刚开始”，搞得好像活着本身只是一种执念，一条命就跟玩似的，最后也不知道怎么就“想活着”，还能突然说出那句俗套大白话“享受生命的每一刻”，很离谱……
,感动的同时，感到了无趣。
,一语双关的《Soul》本质上是在向渴望奇观发生的现代人贩卖奇观。在当下这个灵肉分离的时代，这种破《茧》成蝶般的成长体验既可以像真实可触的琴键那样具象，也可以如音乐灵感那般抽象。事实上，绝大多数人的灵魂都会随着死神的降临而彻底消失。如果你不想碌碌无为地过完这一生，那么就像男主角一样去寻找和探索自我吧。他之所以「死后」仍然拥有感知万物的灵魂是因为「死前」就已找到和证明了自我，为此，他的「放下」完全顺理成章合情合理。即便转世投胎成为阿猫阿狗也没脾气，事实上，不管变成什么模样他也都只能说愿意。而暂时陷进「迷失域」的人则需要导师的指引才能找到航向——灵肉统一地返回（家园）该去的领域。然而之后的「万物有灵论」则显示出创作者们一厢情愿的可爱了。试想，谁会指望拥有灵性的猫来教TA做个拥有独立思考能力的人呢？
,都去看吧，一部能治愈你2020所有的不开心
,拥抱平凡，快乐生活。道理我都懂，但这碗鸡汤我喝了毫无感觉。
,"为什么要思考意义是什么？
那灵魂被击穿的瞬间，落叶飘下的瞬间，jazz响起的瞬间，所有的一切不都是有意义的吗？响应体验派的号召吧。
我时常思考为什么我走路的时候会喜欢触碰事物，会对路上遇见的很多微不足道的事情好奇，以前我会觉得自己是多动症罢了，现在想起来，也许那刻我jazzy了吧！"
,坦然接受自己即将平庸的一生，尽情享受每一分钟
,换我去做22的导师，就只有一句话：别来。
,"再失落的人，看了这个片子也会继续热爱生活吧。
Monica:life is suck.you are gonna love it.


PS:天天说中国的动画或电影与西方的人落后程度，这个片子才是东方几千年都拍不出来的电影。从理念世界到精神分析到存在主义，西方哲学碰撞几百年，其实精神已经深刻的融入艺术作品中，甚至是像这种非常通俗流行的作品，但同时也是充满思辨的。
什么时候东方哲学才能用如此的形式重新出发呢。"
,故事偏套路制式，想象力创造力的亮点不够（可能只有出神的世界），点燃不了我熄灭已久的火花。
,执念与超脱一体两面之异境，耍广告牌亦能享受忘我；明明说好要放弃，吹起了长号又停不下来；聊了十几年的爵士，第一次听到他谈自己的人生；太多的人生追求不过是海里的小鱼在寻找着大海——爵士之灵有着道家之魂；散散步，看看天，it&#39;s a wonderful world. 近十年来皮克斯最佳，作为一个中年废材看得泪流满面
,一部真正能触及灵魂的电影。一片落叶原来都这么美，普通的蓝天白云可以这么好看，习以为常的披萨原来这么美味，下水道的热气也可以这么有趣…不要让任何事情浇灭对生活的热爱和热情。
,"人这一生，每一分钟都很精彩。
到底是什么赋予生命以意义值得一活？是生与死之间的一切。
是为一片叶子感动的瞬间，是海水覆盖脚丫的清凉，是躺在风口仰望天空的片刻。
有些东西汲汲营营地追求，得到之后不过尔尔，喜欢的人可能也是如此吧。就这样放下吧我。“这里是水，我要找的是大海”“这里就是大海呀”山的那头是什么，山的那头还是山啊。"
,觉得完全是按心理学流程编剧的故事，先有了概念，围绕着概念编剧的。地球的故事有多好看，就反衬得本我大本营有多敷衍，里面的形象设计也不好看对于泰瑞也实在是不够友好，当然了，故事是很温暖的，世间当然很美好，但是前提是，你要衣食无忧，不会因五斗米折腰，才会认同这部电影。所以也可以说这部电影是典型的中产阶级电影。
,皮克斯稳到可怕，继《寻梦环游记》的亡灵世界之后，又以绝妙的想象力营造出了一个奇幻的灵魂世界，概念与娱乐并驾齐驱。对人生的执着或是逃避都不是最重要的东西，体验平凡，认真去对待人生的每时每刻，这才是生命最完整的意义；是一次对追逐理想与回归平凡的双向成全，是对存在主义的探索与自证。几乎已无悬念锁定2020年度最佳，以及93届奥斯卡最佳动画长片。
,关于梦想，关于人生目标。让我想起贾樟柯曾经说的那句话：如果有人告诉你他的全部生命都是电影，那你快跑吧。
,看到中间一度以为是又一部《头脑特工队》，后来发现高概念只是浅层外壳，里面包裹着一个“公路”类型片，大叔+萝莉的组合以一种意想不到的方式走了一趟“人生”之旅，困于梦想和现实夹缝中的人和困于“人间不值得”理论的人，最终都明白了人生的真谛在于感受而非目标和结果。影片的治愈性在于真实的共情而非空洞的励志，非常愉快的观影过程。心灵之旅同时也是灵魂音乐之旅，感受到美妙的律动。PS: 灵魂学院的Jerry老师们长得也太像Finder图标了吧
,看完有一种神奇的体验，好像灵魂出窍去到异次元游览，时空恍惚。灵魂如何被创造、如何从源头大我中因为一个起心动念而成为个体之我、人身存在的意义，仅仅通过动画片去表达，虽不能说极深刻，至少有一只光影之手，在将其触碰。
,能把活在当下这碗经典老鸭汤调制得如此顺滑可口也是不易，灵魂学院的部分如果能再深入一点就更好了。
